symbol,exchange,company_name,display_name,en_company_name,vietstock_company_name,name_match_status,watchlist_sector_l1,watchlist_sector_l2,watchlist_sector_l3,vietstock_sector_l1,vietstock_sector_l2,vietstock_sector_l3,website_group,financial_model,website_group_order,matched_keyword,mapping_confidence,suggestion_source,source_url,vietstock_financial_url,status,needs_review,review_reason
TTN,UPCOM,CTCP Công nghệ & Truyền thông Việt Nam,CTCP Công nghệ & Truyền thông Việt Nam,Viet Nam Technology & Telecommunication JSC,CTCP Công nghệ và Truyền thông Việt Nam - VNTT - Hồ sơ doanh nghiệp,MISMATCH_REVIEW,Dịch vụ truyền thông,Dịch vụ viễn thông,Dịch vụ viễn thông đa dạng,Dịch vụ truyền thông,Dịch vụ viễn thông,Dịch vụ viễn thông đa dạng,Viễn thông,NORMAL,23,vien thong,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/TTN/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/TTN/tai-chinh.htm?tab=BCTT,OK,YES,Tên VNStock khác Vietstock
UNI,HNX,CTCP Đầu Tư Và Phát Triển Sao Mai Việt,CTCP Đầu Tư Và Phát Triển Sao Mai Việt,Sao Mai Viet Investment And Development Joint Stock Company,CTCP Đầu Tư Và Phát Triển Sao Mai Việt - - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Dịch vụ bất động sản,Bất động sản,Dịch vụ bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/UNI/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/UNI/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VAV,UPCOM,CTCP VIWACO,CTCP VIWACO,VIWACO Joint Stock Company,"CTCP VIWACO - VIWACO., JSC - Hồ sơ doanh nghiệp",MATCH,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VAV/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VAV/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VCP,UPCOM,CTCP Xây Dựng Và Năng Lượng VCP,CTCP Xây Dựng Và Năng Lượng VCP,VCP Power & Construction Joint Stock Company,"CTCP Xây Dựng Và Năng Lượng VCP - VCP P&C., JSC - Hồ sơ doanh nghiệp",MATCH,Tiện ích,Tiện ích,Điện,Tiện ích,Điện,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VCP/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VCP/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VCR,UPCOM,CTCP Đầu tư và Phát triển Du lịch Vinaconex,CTCP Đầu tư và Phát triển Du lịch Vinaconex,Vinaconex Investment And Tourism Development JSC,"CTCP Đầu tư và Phát triển Du lịch ITC - ITC DEVELOPMENT.,JSC - Hồ sơ doanh nghiệp",MISMATCH_REVIEW,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VCR/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VCR/tai-chinh.htm?tab=BCTT,OK,YES,Tên VNStock khác Vietstock | Chưa map được ngành
VCW,UPCOM,CTCP Đầu tư Nước sạch Sông Đà,CTCP Đầu tư Nước sạch Sông Đà,Song Da Water Investment JSC,"CTCP Đầu tư Nước sạch Sông Đà - VIWASUPCO., JSC - Hồ sơ doanh nghiệp",MATCH,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VCW/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VCW/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VEF,UPCOM,CTCP Trung tâm Hội chợ Triển lãm Việt Nam,CTCP Trung tâm Hội chợ Triển lãm Việt Nam,Vietnam Exhibition Fair Centre Joint Stock Company,CTCP Trung tâm Hội chợ Triển lãm Việt Nam - VEFAC JSC - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VEF/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VEF/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VGR,UPCOM,CTCP Cảng Xanh Vip,CTCP Cảng Xanh Vip,Vip Greenport Joint Stock Company,CTCP Cảng Xanh Vip - VIP GREENPORT - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VGR/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VGR/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VHD,UPCOM,CTCP Đầu tư Phát triển Nhà và Đô Thị VINAHUD,CTCP Đầu tư Phát triển Nhà và Đô Thị VINAHUD,VINAHUD Urban And Housing Development Invesment Joint Stock Company,"CTCP Đầu tư Phát triển Nhà và Đô Thị VINAHUD - VINAHUD.,JSC - Hồ sơ doanh nghiệp",MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VHD/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VHD/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VHF,UPCOM,CTCP Xây dựng và Chế biến Lương thực Vĩnh Hà,CTCP Xây dựng và Chế biến Lương thực Vĩnh Hà,Vinh Ha Food Processing and Construction JSC,CTCP Xây dựng và Chế biến Lương thực Vĩnh Hà - Vinh Ha Food JSC - Hồ sơ doanh nghiệp,MATCH,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,Thương mại hàng thiết yếu,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VHF/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VHF/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VIN,UPCOM,CTCP Giao nhận Kho vận Ngoại Thương Việt Nam,CTCP Giao nhận Kho vận Ngoại Thương Việt Nam,Vinatrans International Freight Forwarders JSC,CTCP Giao nhận Kho vận Ngoại Thương Việt Nam - VINATRANS - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VIN/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VIN/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VLW,UPCOM,CTCP Cấp nước Vĩnh Long,CTCP Cấp nước Vĩnh Long,Vinh Long Water Supply Joint Stock Company Limited,CTCP Cấp nước Vĩnh Long - VWACO - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VLW/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VLW/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VNS,HOSE,CTCP Ánh Dương Việt Nam,CTCP Ánh Dương Việt Nam,VietNam Sun Copporation,CTCP Ánh Dương Việt Nam - VINASUN CORP - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Vận tải mặt đất,Công nghiệp,Vận tải,Vận tải mặt đất,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VNS/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VNS/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VPD,HOSE,CTCP Phát triển Điện lực Việt Nam,CTCP Phát triển Điện lực Việt Nam,Vietnam Power Development Joint Stock Company,CTCP Phát triển Điện lực Việt Nam - VNPD - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VPD/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VPD/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VPH,HOSE,CTCP Vạn Phát Hưng,CTCP Vạn Phát Hưng,Van Phat Hung Corporation,CTCP Vạn Phát Hưng - VPH Corp - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VPH/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VPH/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VRC,HOSE,CTCP Bất động sản và Đầu tư VRC,CTCP Bất động sản và Đầu tư VRC,VRC Real Estate and Investment JSC,CTCP Bất động sản và Đầu tư VRC - VRC - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VRC/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VRC/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VRG,UPCOM,CTCP Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,CTCP Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,Viet Nam Rubber Industrial Zone and Urban Development JSC,CTCP Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam - VRG.VN - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VRG/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VRG/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VSH,HOSE,CTCP Thủy điện Vĩnh Sơn - Sông Hinh,CTCP Thủy điện Vĩnh Sơn - Sông Hinh,Vinh Son - Song Hinh Hydropower Joint Stock Company,CTCP Thủy điện Vĩnh Sơn - Sông Hinh - VSHPC - Hồ sơ doanh nghiệp,MATCH,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VSH/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VSH/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
VTX,UPCOM,CTCP Vận tải Đa Phương Thức Vietranstimex,CTCP Vận tải Đa Phương Thức Vietranstimex,Vietranstimex MultiModal Transport Holding Company,CTCP Vận tải Đa Phương Thức Vietranstimex - Vietranstimex - Hồ sơ doanh nghiệp,MATCH,Công nghiệp,Vận tải,Vận tải mặt đất,Công nghiệp,Vận tải,Vận tải mặt đất,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/VTX/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/VTX/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
XDH,UPCOM,CTCP Đầu tư Xây dựng Dân dụng Hà Nội,CTCP Đầu tư Xây dựng Dân dụng Hà Nội,Ha Noi Civil Construction Investment JSC,CTCP Đầu tư Xây dựng Dân dụng Hà Nội - HCCI - Hồ sơ doanh nghiệp,MATCH,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/XDH/ho-so-doanh-nghiep.htm,https://finance.vietstock.vn/XDH/tai-chinh.htm?tab=BCTT,OK,YES,Chưa map được ngành
